tablet_id	label	transliteration
2498	KN Ai(1) 190	KN Ai(1) 190, ]ko-wa 1 _ $di ,° ko-wa 1
2499	KN Ai(1) 194	KN Ai(1) 194, ]MUL 3 _ ko-wa 1 _ ko-wo 2[
25	KN Nc 5772	KN Nc 5772, ]ta-jo _____ M 1 _ [
250	KN Ra(1) 1540	KN Ra(1) 1540, to-sa / pa-ka-na _ PUG 50[
2500	KN Ag ‹321›	KN Ag ‹321›, ]M°U°L° 1 _ ko-wo 1[
2501	KN Ai 338	KN Ai 338, ] __________ ko-wa 6 ]ja _ MUL 5° ko-wo 2
2502	KN Ai 632	KN Ai 632, ]ta-ra₂ _ MUL 1
2503	KN Ai 739	KN Ai 739, ra-su-to , 'a-ke-ti-ri-ja' __ MUL 2 ______ ko-wa 1 ___________ ko-wo 1
2504	KN Ai(2) 750	KN Ai(2) 750, ]ko-wo 2 _ GRA 1 T 2°[
2505	KN Ai(2) 751	KN Ai(2) 751, ko-]w°a° 1 _ GRA T 5
2506	KN Ai(2) 752	KN Ai(2) 752, ]re-ja _ MUL 3° _ ko-wa 1 _ ko-wo 1 _ GRA T°[
2507	KN Ai(2) 754	KN Ai(2) 754, ] _ MUL 3 _ ko-wa 2 _ ko-wo 2
2508	KN Ai(2) 762	KN Ai(2) 762, ]ra-ma-na , / e-ne-ra _ MUL[
2509	KN Ai 824	KN Ai 824, a-pi-qo-i-ta / do-e-ra MUL 32 ko-wa , me-zo-e 5 ko-wa me-wi-jo-e 15 _____________________________ ko-wo me-wi-jo-e 4
251	KN Ra(1) 1541	KN Ra(1) 1541, ka-si-]ko-no , pa-ka-na , a-ra-ru-wo-a _ PUG 1°[
2510	KN Ai(3) 825	KN Ai(3) 825, ]ta-na-qo , / a-mi-ni-si-ja , __ [ ]ra ________________________ MUL [
2511	KN Ai(3) 966	KN Ai(3) 966, ________________ te-o , do-e-ro _ [ a-ri-ke-u , / ka-p°a°-so ja-[
2512	KN Ai(3) 982	KN Ai(3) 982, ]-qo-ta , / o-du-ru-wi-ja ___ [° ]MUL 1 ______________________ [°
2513	KN Ai(3) 1012	KN Ai(3) 1012, ]w°e°-re-ki-ja [ ]w°e°-ka-ta __ [
2514	KN Ai(3) 1036	KN Ai(3) 1036, ]*56-so-jo , / a-mi-ni-so , // do-e-ra ] $vacat
2515	KN Ai(3) 1037	KN Ai(3) 1037, ?do-]e-ra _____ we-ka-sa[ ____] , _ qi-ri-ja-to , [
2516	KN Ai 1805	KN Ai 1805, di-ka[ MUL 200[ $inf. $mut.
2517	KN Ai 5543	KN Ai 5543, $sup. $mut. __ ko-]w°o° 6 _ GRA 2 T° 2°[ ___]2° _ ko-wo 8 ____ GRA 2° T°[ ko-]w°a° 8 ko-wo 1°0° _ GRA 2 T 3°[ ___] $vacat ______________ [
2518	KN Ai 5849	KN Ai 5849, ] __ MUL 10 *$1°9°0°[
2519	KN Ai(3) 5976	KN Ai(3) 5976, ]ko , / si-ra-ko , // qi-ri-ja-to , [ ___] _____ [[M°U°L° 1]] ________________ [
252	KN Ra(1) 1542	KN Ra(1) 1542, a-ra-ru-]w°o°-a _ PUG 1[
2520	KN Ai(2) 7014	KN Ai(2) 7014, ]3° _ ko-wo 1[
2521	KN Ai(4) 7017	KN Ai(4) 7017, ] _ M°U°L° 12 _ ko-wa[
2522	KN Ag 7023	KN Ag 7023, ]1° ko-wa 2 _ ko-wo 1
2523	KN Ai(4) 7026	KN Ai(4) 7026, ] _ MUL 6° _ k°o°-wa 6 _ ko-wo 4 _ GRA 1 T 7°[_] $vacat
2524	KN Ai(4) 7027	KN Ai(4) 7027, ko-]w°a° 3 _ ko-wo[
2525	KN Ag 7029	KN Ag 7029, ]ko-wa 2°[
2526	KN Ai(3) 7745	KN Ai(3) 7745, ]j°a°-to , si-q°a° __ [ ] _ $vacat ____ [
2527	KN Ai(3) 7867	KN Ai(3) 7867, ]ra , pi-ja[ ] _ $vacat [
2528	KN Ai(4) 7883	KN Ai(4) 7883, ]k°o°-wo 5° _ GRA 2°[
2529	KN Ai(4) 7890	KN Ai(4) 7890, ]no _ M°U°L° 1°0°[_] _ ko-[
253	KN Ra(1) 1543	KN Ra(1) 1543, ___________________ de-so-mo ____________ [ a-mi-to-no / pi-ri-te , a-ra-ru-wo-a _ PUG[
2530	KN Ai(4) 7952	KN Ai(4) 7952, ]MUL 1°1 __ ko-wa 4°[ ↓ ___________ ]G°R°A° 2°[
2531	KN Ai(4) 7962	KN Ai(4) 7962, ]t°e°-o°-ne _ M°U°L°[
2532	KN Ai(4) 9257	KN Ai(4) 9257, $sup. $mut. ]ko[ $inf. $mut.
2533	KN Ai 9269	KN Ai 9269, ]M°U°L° [ → [[___]]
2534	KN Ai 9501	KN Ai 9501, ]1°0° _ MUL 1 _ ko[
2535	KN Ai(4) 9502	KN Ai(4) 9502, $l°a°t°. $s°u°p°. ]MUL[ $inf. $mut.
2536	KN Ai 9503	KN Ai 9503, ]G°R°A° 1°0°[ $inf. $mut.
2537	KN Ai 9505	KN Ai 9505, ]G°R°A° T 5
2538	KN Ai(4) 9506	KN Ai(4) 9506, $sup. $mut. ] k°o°[
2539	KN Ai(4) 9507	KN Ai(4) 9507, $sup. $mut. ] k°o°[ $inf. $mut.
254	KN Ra(1) 1544	KN Ra(1) 1544, ] _ PUG 2[
2540	KN Ai(4) 9508	KN Ai(4) 9508, $sup. $mut. ]ko-wa[ $inf. $mut.
2541	KN Ai 9509	KN Ai 9509, ]1 ko-wa 1[ $inf. $mut.
2542	KN Ai(4) 9510	KN Ai(4) 9510, ]ko-w°a° 3°[
2543	KN Ai 9512	KN Ai 9512, $sup. $mut. ]1°0° _ ko-w°o°[
2544	KN Ai 9513	KN Ai 9513, ko-]wo 1[
2545	KN Ai(4) 9514	KN Ai(4) 9514, ]1° T° 6[ $inf. $mut.
2546	KN Ai(4) 9515	KN Ai(4) 9515, ]2[ $inf. $mut.
2547	KN Ai(4) 9516	KN Ai(4) 9516, $sup. $mut. ]1
2548	KN Ai(4) 9517	KN Ai(4) 9517, $sup. $mut. __]2°[
2549	KN Ai 9532	KN Ai 9532, $sup. $mut. ko-]w°a° 1° k°o°[-wo
255	KN Ra(1) 1545	KN Ra(1) 1545, pa-ka-]na , a[-ra-ru-wo-a
2550	KN Ak(1) 610	KN Ak(1) 610, ]$TA 1 '$DA 1' _ MUL 10 _ $de MUL 1 ] ko-wa / me-zo-e 3 __ $d°e° , ko-wa 1 ______[ ] ko-wo / m°e°[-zo] 1 _ ko-wo / me-wi-jo 2 __[
2551	KN Ak(1) 611	KN Ak(1) 611, to-te-ja , $TA 2 '$DA 1' MUL 10[__ _____]d°e°-di-ku-ja ___ MUL 1°[ __ ko-wa , / me-zo-e 4 _______ [____] ko-wo , / _ me-wi-jo 1°[ __ $vacat __________________________________________________ [
2552	KN Ak(1) 612	KN Ak(1) 612, ___________ $TA 1 '$DA 1' _ MUL 9 _____________ ko-wa ,° / me-zo 1 ko-wa / me-u-jo 1 da-te-we-ja / ko-wo / me-zo 1_ [[k°o°-w°o° / m°e°- ____]]
2553	KN Ak(2) 613	KN Ak(2) 613, qa-mi-ja , / $TA 1 '$DA 1' _ M°U°L°_[ _ ko-wa , / me-u-jo-e 9 _ ko-wo[ __ ]7° T 1
2554	KN Ak(1) 614	KN Ak(1) 614, ] $TA 2 _ MUL 30 _ $pa $di 4°[ ] ko-wa / me-zo-e 5 _ ko-wa / me-u-j°o°[ ] ko-wo , / me-zo 1 _ ko-wo / me-u-jo _ 2°[
2555	KN Ak(2) 615	KN Ak(2) 615, ]a-no-qo-ta ____ MUL 30 ______ [ ] ko-wa , me-zo-e 6 _ ko-wa , me-u°[ ] ko-wo me-z°o°-e 3° _ ko-wo me-u-j°o°[ None ]a°-pe-a-s°a° 24°[
2556	KN Ak(2) 616	KN Ak(2) 616, ___]3°6 _ $pe '$di' MUL 2 _ $di '$za' MUL 2 ___ [ me-]u-jo-e 8 ___] me-u-jo-e 13
2557	KN Ak(2) 617	KN Ak(2) 617, ]$TA 2 _ MUL 73 _______ $au MUL 1°[ ]me-zo-e 13 _ ko-wa , / me-u-jo[ ]m°e°-zo-e 12 _ ko-wo / me-u-jo[
2558	KN Ak(1) 619	KN Ak(1) 619, _____________________]$T°A°⸤ ⸥M°U°L° 22 ___ $pa $di 3 ____ [ _____________________] ______ ko-wa _ me-zo-e 4 [ ko-]w°a°[ me-wi-]jo-e 5 _________ ko-wo __ $di 2 _ [ ] ko-wo / me-zo-e 1[ ] _ ko-wo / me-wi-jo-e 2 __ [
2559	KN Ak(1) 620	KN Ak(1) 620, ] _______ $TA 2 '$D°A° [1]' _ MUL 14[ ] _______ ko-wa $di 1 // ko-wa [ ]ke-ja / ko-wo , $de 1 _ [
256	KN Ra(1) 1546	KN Ra(1) 1546, ka-si-]ko-no _ PUG 2
2560	KN Ak(2) 621	KN Ak(2) 621, ___________] _____ MUL 34 _________ $pe '$d°i°'[ ] _______________ ko-wa , me-zo-e 4 _ ko-w°a°[ ]j°o° , / da-wo , / ko-wo , me-zo-e 6 _ [ ][[$vestigia]][
2561	KN Ak(2) 622	KN Ak(2) 622, we-we-si-jo-jo , [ ko-wa , me-zo-e _ [ ____________ ko-wo[
2562	KN Ak(1) 624	KN Ak(1) 624, ri-jo-ni-ja , ____ $TA [ ] '$DA [ ]'[ $ne $di 3 __ ko-wa , / me-zo-e [ ko-wo , $di 3 _ ko-wo , / me-zo-e 1°[
2563	KN Ak(1) 626	KN Ak(1) 626, _ tu-ni-ja[ ______________________]_ $pa $di 2 'ko-no-so' $pa $di 2[ $ne $di 3 / we-ko-we-ka-te[ __] me-wi-jo-e 7 _ [ _ko-]wo $di 1[______________ ]me-wi-jo-e 6 _ [
2564	KN Ak(2) 627	KN Ak(2) 627, da-*22-to , / a-no-zo-jo $TA 1 '$DA 1' _ M°U°L°[ ]9 $pe $di 2 ko-wa / me-zo-e 7 _____ ko-wa / m°e°-wi-jo-e 10 ko-wo / me-zo-e 2 _____ ko-wo / m°e°-wi-j°o°-e 10
2566	KN Ak(2) ‹631›	KN Ak(2) ‹631›, ] $pe '$di' MUL 6 ] ko-wo , me-u-jo-e 4 ] _ $vacat
2567	KN Ak(1) 634	KN Ak(1) 634, ______________ [ ]'$D°A° 1°'[____ ____]74[ ] __ $di 5 [ s°e°-t°o°-i-ja / ko-wa , me-u°[-jo-e] 10 _ ko-wo $me 5[ $vacat [_______________]_____________ _ ru-si[
2568	KN Ak(2) 636	KN Ak(2) 636, $sup. $mut. ______]$vest.[ ] ko-wa me-zo 1 _ [ ] ko-wa me-u-jo-e 2[
2569	KN Ak(1) 638	KN Ak(1) 638, ______ 'e-ne-re-ja[' ]$vest.[ _____________________ ko-wa[ a-mi-ni-so / ________ ko-wo[
257	KN Ra(1) 1547	KN Ra(1) 1547, da-zo / pi-ri-je-te[
2570	KN Ak 640	KN Ak 640, $sup. $mut. __]$vest.[ ]-sa-tu 1 __] $vacat k°o°-w°a° 8 _ ko-wo 2 __] $vacat
2571	KN Ak(1) 643	KN Ak(1) 643, ______] 'ko-no-so' _ [ ]ko-u-re-ja / _____ [
2572	KN Ak(3) 780	KN Ak(3) 780, da-wi-ja , ne-ki-ri-de _ MUL 2 _ $pe VIR 2 ko-wa me-wi-jo[ ]1____ ko-wo me-w°i°[-jo-]e 3 _
2573	KN Ak(3) 781	KN Ak(3) 781, ________________________] MUL 17 [[di-da-ka-re]][ ______]5° _________________ ko-wa [______]$vest.[ ] , di-da-ka-re , $ne 1 // ko-wo [
2574	KN Ak(3) 782	KN Ak(3) 782, ] MUL 3 ]me-wi-jo-e 2 ] $vacat
2575	KN Ak(3) 783	KN Ak(3) 783, ] ___ di-da-ka-re _ $pe MUL 2 ]me-wi-jo-e 14 ]me-wi-jo-e 9
2576	KN Ak(3) 784	KN Ak(3) 784, ]we-ra-ti-ja ________ [______________________]2 ]me-zo-e , di-da-ka-re[___________ __________]11 ]me-zo-e , di-da-ka-re[___________ __________]1°5°
2577	KN Ak(3) 828	KN Ak(3) 828, pa-i-ti-ja , __ $DA 1 _ $TA [ ko-wa / me-zo-e , di-da-ka[ ko-wo / me-zo-e , di-d°a°[
2578	KN Ak(3) 830	KN Ak(3) 830, ___]du-wi-ja , po-s°i°[ ko-]wa / me-zo-e __ [ ko-]wo / me-zo-e _ 3[
2579	KN Ak(2) ‹1807›	KN Ak(2) ‹1807›, ___]ko-wa me-zo[ ko-]wa me-u-jo-e[
258	KN Ra(1) 1548	KN Ra(1) 1548, ____________ de-so-mo ku-ka-ro / pi-ri-je-te pa-ka-na a-ra-ru-wo-a _ PUG 3
2580	KN Ak(2) 2126	KN Ak(2) 2126, $sup. $mut. ___] __ ko-wa me-wi-j°o°-e° 1°[ me-]zo 1 __ ko-wa me-zo 1 e-[ ____] _ $vacat _______________ [
2581	KN Ak(1) 5009	KN Ak(1) 5009, ______] ka-pa-ra₂ __ [ ____] ______________ ko-wa , m°e°[ a°-ra-ka-te-ja , / __ k°o°[
2582	KN Ak(1) 5553	KN Ak(1) 5553, ko-ro-ka-[ ]°k°o°-wa / me-zo 1°[
2583	KN Ak(1) 5604	KN Ak(1) 5604, ]$T°A° 2 '$D°A° 1' MUL[ _________]$vest.[ $inf. $mut.
2584	KN Ak(1) 5611	KN Ak(1) 5611, $sup. $mut. ] ko-wo m°e°[ $inf. $mut.
2585	KN Ak(1) 5648	KN Ak(1) 5648, ] ______ $TA 1 [ ]j°a° / [ ]ko-wa [ $inf. $mut.
2586	KN Ak(1) 5655	KN Ak(1) 5655, $sup. $mut. ]$vacat[ ] _ $di [ ]w°o° $di [
2587	KN Ak(1) 5741	KN Ak(1) 5741, ____]10 _________ ko-wa / me-zo 1 ____ [° ]j°o° , _ ko-wo / me-zo-e 2 ko-wo $me 1
2588	KN Ak(2) 5879	KN Ak(2) 5879, $sup. $mut. ]3° [ ]1 _ ko-wo [
2589	KN Ak(1) 5884	KN Ak(1) 5884, _____]1°0°[__ __] $vacat ]5 ____ [____]k°o°-wa / me-u-jo 2 ]e 4 [_______] $inf. $mut.
259	KN Ra(1) 1549	KN Ra(1) 1549, ]no / p°i°-ri-je-te , pa-ka[-na
2590	KN Ak(1) 5893	KN Ak(1) 5893, ko-]wa me-zo-e[ _________ ]w°o° [ $inf. $mut.
2591	KN Ak(1) 5907	KN Ak(1) 5907, ]$d°e° MUL 2 _ $pa $di 1 ___ ko-]w°a° _ 'me-wi-jo-e' 5 $inf. $mut.
2592	KN Ak(1) 5918	KN Ak(1) 5918, ]t°a°-jo-jo[ __]m°e°-zo-e _ [
2593	KN Ak(1) 5926	KN Ak(1) 5926, ____] MUL [__________] $ne '$d°i°' 1 ]m°e°-zo-e 3 _______] _ ko-wo / me-w°i°[
2594	KN Ak(1) 5940	KN Ak(1) 5940, ]8 ___ $ne $di 1 _ ]ko-wa ,° / me-wi-jo 2 $inf. $mut.
2595	KN Ak(1) 5948	KN Ak(1) 5948, ]$de MUL 1 _ $pa $di[ ] _ $vacat ______ [
2597	KN Ak(3) 7001	KN Ak(3) 7001, a-]k°e°-ti-ri-ja , ________ MUL 1[ me-]w°i°-jo-e 4[[________ ko-wa ]] [ ___] _ $vacat ________________ [
2598	KN Ak(2) 7002	KN Ak(2) 7002, ]2°6° ________ k°o°[ ] me-zo-e 9 _ ko-wo m°e°[ __] $vacat [_______]$vac.[
2599	KN Ak(3) 7003	KN Ak(3) 7003, __]MUL 2 ]e 9 ]e° 9
26	KN Nc 5787	KN Nc 5787, sa-na-so[
260	KN Ra(1) 1550	KN Ra(1) 1550, ]te , pa-ka-na , a-r°a°[-ru-wo-a
2600	KN Ak(3) 7005	KN Ak(3) 7005, __________ ]8°4° ______ di-d°a°[-ka-re di-da-]k°a°-re , $ne 5 _ ko-w°a°[ di-da-ka-]r°e° , $ne 3 _ ko-w°o°[
2601	KN Ak 7006	KN Ak 7006, ]j°a° _ MUL 18[
2602	KN Ak(3) 7007	KN Ak(3) 7007, _ $sup. $mut. ] $vacat [ ] ______ ko-wo [
2603	KN Ak 7008	KN Ak 7008, ko-]w°a° 2 _ ko-w°o°[
2604	KN Ak(2) 7009	KN Ak(2) 7009, ko-]wa , me-zo[ ___]m°e°-u-jo-e 4[
2605	KN Ak(2) 7010	KN Ak(2) 7010, me-]z°o°-e 3[ __] me-u-jo-e 1°[
2606	KN Ak(2) 7012	KN Ak(2) 7012, ___________ $sup. $mut. ]_ MUL _[___] ___ 4[ ] _ko-w°o°[_ _]j°o°-e 4 [
2607	KN Ak(2) 7013	KN Ak(2) 7013, _ $sup. $mut. ____]$vest.[ ] ko-wa m°e°[ ] ko-wo m°e°[
2608	KN Ak 7015	KN Ak 7015, $sup. $mut. ]ko-wa 1°[
2609	KN Ak 7016	KN Ak 7016, ]ko-wo 3 $inf. $mut.
2610	KN Ak 7019	KN Ak 7019, ]4 _ ko-wa , 4[ ] __ $vest. [ $inf. $mut.
2611	KN Ak(2) 7020	KN Ak(2) 7020, _ $sup. $mut. ] _ $vacat [ ko-]w°a° me-u-j°o°[ ___]m°e°-u-jo[
2612	KN Ak(2) 7022	KN Ak(2) 7022, __ [•]-ki __ '$DA [ ]' $TA 2 _ MUL[________] 2[ ko-wa me-zo-e° 1°0°[ ] ko-wa , me[________] ko-w°o° ,° me[ _____ ko-wo me-w°i°-jo-e 12°[_________ _________]e-ra _ M°U°L°[
2613	KN Ak(2) 7028	KN Ak(2) 7028, ______] MUL[__ __]'$p°e°' $di[ ___]$vac.[ me-zo]-e 5 k°o°[-wa me-wi-jo-]e __ 2°0 __ [ me-zo]-e 3 [ko-wo me-]wi[-jo-e] $vac. _ [
2614	KN Ak(2) 7030	KN Ak(2) 7030, ]ja _________ MUL 4°[ ___]m°e°-wi-jo-e __ 2[
2615	KN Ak 7031	KN Ak 7031, ]MUL 1
2616	KN Ak(4) 7827	KN Ak(4) 7827, ]j°o°-jo _ MUL 50[
2617	KN Ak(4) 7830	KN Ak(4) 7830, ]ja _ MUL 23 [
2618	KN Ak(1) 8218	KN Ak(1) 8218, $sup. $mut. ] _ ko-wa[ ] ___ ko-[
2619	KN Ak(1) 8334	KN Ak(1) 8334, $sup. $mut. ____________] M°U°L° 2°0°[ ]ko-wa / [me-]w°i°-j°o°-e 14 _ ko-w°o°[
262	KN Ra(1) 1551	KN Ra(1) 1551, _____ ] ___________ a-ra-ru-wo-a [ ka-si-]ko-no , pa-ka-na ________ [
2620	KN Ak 8337	KN Ak 8337, $sup. $mut. ]ko-wo[
2621	KN Ak(1) 8338	KN Ak(1) 8338, ]1 __ ko[ ] $vest.?[ $inf. $mut.
2622	KN Ak(1) 8341	KN Ak(1) 8341, $sup. $mut. ]$ne $di[
2623	KN Ak(1) 8444	KN Ak(1) 8444, ]j°a° __ M°U°L°[ __]$vest.[ $inf. $mut.
2624	KN Ak(1) 8622	KN Ak(1) 8622, ] _________ $DA[ ][•]-[ ]j°a° /[__ _]wa-ko[ $inf. $mut.
2625	KN Ak(1) 8726	KN Ak(1) 8726, $sup. $mut. ]m°e°[ $inf. $mut.
2626	KN Ak(1) 8795	KN Ak(1) 8795, ]d°e°[ $inf. $mut.
2627	KN Ak(2) 9001	KN Ak(2) 9001, _____] _ $za '$di' MUL 2°[ me-]zo-e 9 ____ [ ___]9° _________________ [
2628	KN Ak(3) 9002	KN Ak(3) 9002, _ $sup. $mut. __]$vest.[ ] me-zo-e[ $inf. $mut.
2629	KN Ak(2) 9173	KN Ak(2) 9173, ?we-]we-si-j°o°[ ]ko-wa , [ ] ko-wo , [
263	KN Ra(1) 1552	KN Ra(1) 1552, pa-]ka-na , a-ra-r°u°[-wo-a
2630	KN Ak(2) 9407	KN Ak(2) 9407, ] _ MUL 4°0[ ] k°o°-wa , m°e°-u°-j°o°-e°[ ] _ ko-w°o° m°e°-u°-j°o°[ $inf. $mut.
2631	KN Ak 9409	KN Ak 9409, $sup. $mut. ]m°e°-zo[ $inf. $mut.
2632	KN Ak 9410	KN Ak 9410, _____] $vacat ___] $vacat me-]u°-j°o°-e° 2
2633	KN Ak(2) 9477	KN Ak(2) 9477, ]4 ______[ ]u°-j°o°-e°[ $inf. $mut.
2634	KN Ai(4) 9478	KN Ai(4) 9478, ko-]wo 5[ ] $vacat
2636	KN Ak 9485	KN Ak 9485, ]12 _____ [ __]m°e°-u-jo[ ]e° 1° __ [ $inf._$mut.
2637	KN Ak 9499	KN Ak 9499, ] M°U°L°[ $inf. $mut.
2638	KN Ak 9500	KN Ak 9500, ]M°U°L° 1°[ $inf. $mut.
2639	KN Am(1) 568	KN Am(1) 568, ___________ to-so [ da-wi-jo / ___ VIR[
264	KN Ra(1) 1553	KN Ra(1) 1553, a-]ra-ru-wo-a __ [ _ ]pa-ka-na _ P°U°G°[
2640	KN Am(1) 597	KN Am(1) 597, ]i°-ta₂ ________________  ] ________ LUNA 1 _ VIR 4[° ]1° ____________________ 
2641	KN Am(1) 600	KN Am(1) 600, _______________ to-so , e-te , e-so-to , a-mo-ra-ma ko-no-si-jo ,° / __________ VIR 25
2642	KN Am(1) 601	KN Am(1) 601, _______________________ e-te , e-so-to , a-mo-ra-ma to-so , / a-mi-ni-si-jo , ____________ VIR 9
2643	KN Am(2) 819	KN Am(2) 819, ] ______ we-ke-i-ja _________ VIR 18 _ 'ko-wo' 8 ]q°a°-ra / ________ si-to _ LUNA 1 _ HORD 9 T 7 V 3
2644	KN Am(2) 821	KN Am(2) 821, _____]ra-jo , / e-qe-ta-e , e-ne-ka , e°-mi-to _ VIR 2 // ki-ta-ne-to , / su-ri-mo , e-ne-ka , 'o-pa' _ VIR 1° si-ja-du-we , t°a°-r°a° , / i-je[-re-]u , po-me , e-ne-ka , 'o-pa' _ × VIR 1 // ko-pe-re-u ,° / e-qe-ta , e-ki-'si-jo' _ VIR 1 _____] _ $vacat
2645	KN Am(2) 826	KN Am(2) 826, a-pa-ta-wa-jo , / te-re-ta _ VIR 45[ te-ko-to-ne _ VIR 5 ______________ [
2646	KN Am(2) 827	KN Am(2) 827, si-mi-te-u _ VIR 1 _ a-wa-ti-ka-ra _ MUL 1 [ _______________ ko-wo 1 __________________ [
2647	KN Am(1) 2009	KN Am(1) 2009, ]jo _ VIR 2[
2648	KN As(1) 5755	KN As(1) 5755, ]8 ___ VIR 4 _ se-to-i-j°a°[ _]e 2 ___________ [
2649	KN Am(1) 5882	KN Am(1) 5882, ]-so / ka-ma-jo , _ VIR 16[
265	KN Ra(1) 1554	KN Ra(1) 1554, ]p°a°-ka-na , a-ra-ru[-wo-a
2650	KN Ap(1) 618	KN Ap(1) 618, a-pe-a-sa / __________________ i-ta-mo ,° 'do-ti-ja' , MUL 1 ki-nu-qa '*56-ko-we' MUL 1 [° t°i°-wa-ti-ja / a-*79 'a-no-qo-ta' MUL 3[ ] __ ko-ma-we-to MUL 2 ____ we-ra-te-ja MUL 2 [°
2651	KN Ap(1) 628	KN Ap(1) 628, ______ $vacat _________________________________ [ __]i°-ja , / a-ke-wo 'do-e-ra' _ MUL 4 __ [[ko]] _[ __]ro , / do-e-ra ____________ M°U°L° 1 _ di-qa-ra[ ]ne-o , / ____ do-e-ra ______ M°U°L°[
2652	KN Ap(1) 629	KN Ap(1) 629, _ tu-ni-ja _ '$tu' MUL 4 _ $ne '$di' 3 '$ko 1' _ ri-jo-no '$tu' MUL 3 _ ko-wo 3[ do-ti-ja _ '$tu' MUL 4 _ $ne '$di' 6 ___ [______] ___ $vacat ____________ [ __ $vacat ___________________________________________________________ [
2653	KN Ap(1) 637	KN Ap(1) 637, _ a°-ke-si-ja , ka-m°a°[ ko-so-jo , MUL 1 __ $tu 2[ d°a°-[ ___________]$vest.[
2654	KN Ap(1) 639	KN Ap(1) 639, _______________________________________________________________ $sup. $mut. ______________________________________________________________________] ×° MUL 1 _________________________________________________________________]-u°-r°a° _ MUL 1 × ________________________________________________________]na M°U°L° 1° t°u°-ka-na × MUL 1 ________________________________________________________]ma MUL 1 te-qa-ja _ MUL 1 _____________________________________________________]ja M°U°L° 1[_ ]ja-mu-t°a° _ MUL 1°[ ________________________________________________________]-ta₂-no[ _______________________________________________________________ $inf. $mut. fr._separatum (B) _____ _ $sup. $mut. [•]-me-no × MUL 1 _ tu-zo × MUL 1 _ ko-pi × MUL 1° [__]$vest.[ a-to-me-ja MUL 1 _ da-te-ne-ja MUL 1 × _ pa-ja-ni MUL 1 _ [ ]p°i°-[ wo-di-je-ja MUL 1 _ ko-wo 1 _____________ du-sa-ni × MUL 1 _ ma-ku[ pa-i-ti-ja × MUL 1 _ pi-ra-ka-ra × MUL 1 _ *18-to-no , / $t°u° , MUL 2 × wi-so M°U°L° 1 × e-ra-ja _____ MUL 7 ____________ ko-wa 1 _ ko-wo 1 __________________ to-sa _ MUL 45 _ ko-wa 5 _ ko-w°o° 4 ke-ra-me-ja × MUL 1 ko-wo 1 _ tu-*49-mi × MUL 1 i-du × M°U°L°[ tu-ka-to × MUL 1 _ e-ti-wa-ja _ MUL 1 _ sa-ma-ti-ja × MUL 1 _ s°i°-[ ku-tu-qa-no × MUL 1 _ wi-da-ma-ta₂ × MUL 1 _ ka-na-to-po × MUL 1 _ sa-ti-q°i°-t°o° MUL 1 tu-ka-na × MUL 1 _ sa-*65 × MUL 1 _ u-jo-na × MUL 1 _ sa-mi MUL 1 a°-de-ra₂ × MUL 1 _ tu-ka-na × MUL 1 _ pu-wa MUL 1 × _ si-nu-ke × MUL 1 [a-]qi-ti-ta × MUL 1 _ si-ne-e-ja MUL 1 × _ u-pa-ra MUL 1 × _ ru-ta₂-no MUL[ 1 ]d°u°-tu-wa MUL 1 _ ko-wa 2 _ ke-pu MUL 1 _ ko-wa 2 _ wa-ra-ti MUL[ 1 ____________]-j°a°-si-ja MUL 4 _ a-nu-wa-to MUL 1[
2655	KN Ap 694	KN Ap 694, ]j°a° , / ko-u-re-ja _ MUL 1°[ ]ka-ra-we __________ MUL 1[ ] a-ze-ti-ri-ja ____ MUL 1[ ] _ $vacat _______________ [
2656	KN Ap 769	KN Ap 769, ]i°-ta-no MUL 1 ka-*56-so-ta MUL 1 a₃-du-wo-na MUL 1 ]wi-ja-na-tu MUL 1 i-ta-ja MUL 1
2657	KN Ap 5077	KN Ap 5077, _________]e-ke _____ ko-][[w°a° 1°]] _ ko-wo 1 [[__________ _ O°L°I°V° 1° ____]] [[_________ ? ____________]]
2658	KN Ap(1) 5547	KN Ap(1) 5547, ]ja-mi-nu __ MUL 1 _[ _] d°i°-[_] __ MUL 1°0°[
2659	KN Ap(1) 5748	KN Ap(1) 5748, ]si 1 $tu 1 _ ki-zo 1 _ MUL 3° T°E°L°A°[^1+$TE ]a°-ma-no-[ ]1 _ o-ri-mo _ MUL 3 TELA^1+$TE 1 _ pu-zo , ti-no , pi-ja-mu-nu _ M°U°L°[ _____]ni-ta , o-sa-po-to _ MUL 3 TELA[^1]+$TE 1 ____________ [ ________] _ $vacat ____________ [
266	KN Ra(1) 1555	KN Ra(1) 1555, ]wi-jo / ka-si-ko-no _ [
2661	KN Ap(1) 5868	KN Ap(1) 5868, ?ko-]n°o°-s°i°-ja / __ to-sa _ MUL 26 d°i°[ ________]7 _ ko-wo 9 ________ ka-ra-we _ MUL 6 [ ] ___________________ e-u-[
2662	KN Ap(1) 5876	KN Ap(1) 5876, ] ko-wo , $di 4° _ qa-mi-ja / ko-wa '$di' 3 ko-wo $di 3°[ ] '$di' 1 __ ri-jo-no ____ ko-wo $di 2 _____________ [ ___________] _ $vacat _____________________________ [
