text	value	surface	kind	subject	context
ixtl_A2	2000	dos mil	words	other	 muchas fuentes de agua, estanques y acequias con mucho pescado, y aves de volateria, lo cual estaba cercado de mas de dos mil sabinos, que hoy esta la mayor parte de ellos en pie; y asimismo habia en estos jardines otros muchos laberintos, que 
ixtl_A2	500	quinientos	words	person	 185 te del poniente; y por delante de este templo habla un patio prolongado de norte a sur en donde cabian muy bien quinientos hombres, y en medio de las puertas de las dos capillas estaba una piedra tumbada que llamaban techcatl, en donde sacri
ixtl_A2	400	cuatrocientas	words	other	 todos eran a este talle; unos tenian dos, tres y mas capillas, y algunos que no tenian mas de solo una: habia mas de cuatrocientas salas y aposentos en donde estaban estos templos, para las viviendas de los sacerdotes y ministros del templo, y en don
ixtl_A2	400	cuatrocientas	words	person	ros que asistian en su corte, cada uno conforme a la calidad y meritos de su persona, las cuales llegaron a ser mas de cuatrocientas casas de senores y caballeros de solar conocido. y para el buen gobierno, asi de su reino como para todo el imperio, es
ixtl_A2	4300	cuatro mil y trescientos	words	other	yotzin con la cabecera de quauhnahuac nueve pueblos. al que puso por mayordomo de la cobranza de los tributos, sacaba cuatro mil y trescientos fardos de mantas ricas, panetes y huepiles que montan por todo ochenta y seis mil mantas, huepiles, enaguas y panetes; *
ixtl_A2	86000	ochenta y seis mil	words	other	branza de los tributos, sacaba cuatro mil y trescientos fardos de mantas ricas, panetes y huepiles que montan por todo ochenta y seis mil mantas, huepiles, enaguas y panetes; * y cierta cantidad de preseas de oro, pedreria y plumeria en cada un ano, sin las 
ixtl_A2	1800	mil y ochocientos	words	other	taba a la cintura; y la «nagua era el cueitl. don fernando de alva ixtlilxoch1tl. 197 en cada un ano de tributos mil y ochocientos fardos de mantas asi de las ricas betadas * de todos colores, que servian para en tapizar las salas y cuartos del rey,
ixtl_A2	40000	cuarenta mil	words	other	chobrazas, y otros cien fardos de las mas delicadas y primas de a cuatro brazas, que las unas y las otras venian a ser cuarenta mil piezas, sin mas cuatrocientas petacas y cuatrocientos pellejos de venado, cien venados vivos, cien cargas de chile y ci
ixtl_A2	400	cuatrocientas	words	other	 de las mas delicadas y primas de a cuatro brazas, que las unas y las otras venian a ser cuarenta mil piezas, sin mas cuatrocientas petacas y cuatrocientos pellejos de venado, cien venados vivos, cien cargas de chile y cien cargas de pepitas, cien pap
ixtl_A2	400	y cuatrocientos	words	other	y primas de a cuatro brazas, que las unas y las otras venian a ser cuarenta mil piezas, sin mas cuatrocientas petacas y cuatrocientos pellejos de venado, cien venados vivos, cien cargas de chile y cien cargas de pepitas, cien papagayos grandes, cuarenta
ixtl_A2	4000	cuatro mil,	words	other	s cuarenta costales de plumeria de aves de diferentes colores, sin mas doscientos fardos de panetes, que venian a ser cuatro mil, con las amas y criadas necesarias para el servicio de palacio. en la gran provincia de tochpan puso por su mayordomo a
ixtl_A2	1580	mil quinientos y ochenta	words	other	incia de tochpan puso por su mayordomo a huehutli, que cobraba en cada un ano de las mantas del genero atras referido, mil quinientos y ochenta fardos, y mas veinticinco mantas y huepiles, sin mas cuatrocientos fardos, y mas diez mantas del ilacatziuhqui 2 de a o
ixtl_A2	400	cuatrocientos	words	other	de las mantas del genero atras referido, mil quinientos y ochenta fardos, y mas veinticinco mantas y huepiles, sin mas cuatrocientos fardos, y mas diez mantas del ilacatziuhqui 2 de a ocho brazas, y otros tantos fardos de mantas del ilacatziuhqui delg
ixtl_A2	47645	cuarenta y siete mil seiscientas cuarenta y cinco	words	other	 ocho brazas, y otros tantos fardos de mantas del ilacatziuhqui delgado de a cuatro brazas, que por todo venian a ser cuarenta y siete mil seiscientas cuarenta y cinco mantas, enaguas y huepiles, piezas de ilacatziuhqui y panetes, sin mas las amas de palacio y criadas que eran necesaria
ixtl_A2	400	cuatrocientas	words	other	nto y veinte piezas: igualmente le sembraban y cultivaban en cada un ano una sementera de cacao, que tenia de longitud cuatrocientas medidas y de latitud doscientas, sin mas treinta y tres cargas de cacao que se cobraban de tributo, dos mil pelotas de 
ixtl_A2	2000	dos mil	words	other	itud cuatrocientas medidas y de latitud doscientas, sin mas treinta y tres cargas de cacao que se cobraban de tributo, dos mil pelotas de hule y cuatrocientos panos de grana, sin mas muchas piezas de plumeria, como eran rodelas, penachos y otras 
ixtl_A2	400	y cuatrocientos	words	other	as y de latitud doscientas, sin mas treinta y tres cargas de cacao que se cobraban de tributo, dos mil pelotas de hule y cuatrocientos panos de grana, sin mas muchas piezas de plumeria, como eran rodelas, penachos y otras divisas que los reyes usaban cuan
ixtl_A2	400	y cuatrocientas	words	other	 uno de los catorce grandes del reino, todavia quedo obligado a dar en cada un ano de tributo sesenta fardos de mantas y cuatrocientas medidas de frijol, que son quinientas fanegas; y asimismo estuvo a su cargo el tener cuenta de plantar arboledas en los
ixtl_A2	500	quinientas	words	other	ia quedo obligado a dar en cada un ano de tributo sesenta fardos de mantas y cuatrocientas medidas de frijol, que son quinientas fanegas; y asimismo estuvo a su cargo el tener cuenta de plantar arboledas en los jardines y bosques; y nombro por mayo
ixtl_A2	1000	mil	words	other	y hay en la nueva espana, segun parece por los padrones reales de aquellos tiempos), como las cosas de esta vida tienen mil mudanzas y nunca faltan calamidades (como las que en esta sazon contienen y fueron las primeras), en el ano de mil cua
ixtl_A2	1454	mil cuatrocientos cincuenta y cuatro	words	person	te los eclipses de sol. vease el codice telleriano remense. 206 obras historicas de gente, y en el siguiente de mil cuatrocientos cincuenta y cuatro a los principios de el hubo un eclipse muy grande de sol, y luego se aumento mas la enfermedad, y moria tanta gente qu
ixtl_A2	1469	mil cuatrocientos sesenta y nueve,	words	other	sto mitigaban la hambre que tenian; habiendose ocupado los chalcas casi en esto cuatro anos sucesivos. el siguiente de mil cuatrocientos sesenta y nueve, casi a los ultimos del que llaman yei calli, murio el gran motecuhzomatzin ilhuicamina en su ciudad de mexico, y llegada
ixtl_A2	12000	doce mil	words	person	; y fue preso y cautivo tlilcuezpali con otros muchos capitanes de su valia. fueron de los contrarios cautivos mas de doce mil personas, y de los del imperio no llegaron a mil los que en estas batallas murieron. el rey axayacatzin quedo lisiado d
ixtl_A2	1000	mil	words	person	capitanes de su valia. fueron de los contrarios cautivos mas de doce mil personas, y de los del imperio no llegaron a mil los que en estas batallas murieron. el rey axayacatzin quedo lisiado de la pierna, aunque sano de las heridas; y habiend
ixtl_A2	25607	veinte y cinco mil seiscientas y siete	words	other	fas de lo propio, y cuarenta fardos y mas siete mantas de pluma que servian de sobrecamas, que por todas venian a ser veinte y cinco mil seiscientas y siete mantas, sin las preseas de joyas de oro, aderezos y divisas de plumeria fina, y en cada un ano y en cada lugar una sem
ixtl_A2	1000	mil	words	other	otlan, oztoticpac y otras provincias de la costa del mar del norte. al rey nezahualpiltzintli cada dia se le hacian mil anos por salir a batalla y probar su tentara, y como su tierna edad no le ayudaba, se afligia mucho; y asi demas de cu
ixtl_A2	31600	treinta y un mil y seiscientas	words	other	ros caballeros y allegados. de ordinario en palacio se gastaban en cada un ano (segun parece por los padrones reales), treinta y un mil y seiscientas fanegas de maiz, doscientas cuarenta y tres cargas de cacao, ocho mil gallos, cinco mil fanegas de chile ancho y delgad
ixtl_A2	8000	ocho mil	words	other	 por los padrones reales), treinta y un mil y seiscientas fanegas de maiz, doscientas cuarenta y tres cargas de cacao, ocho mil gallos, cinco mil fanegas de chile ancho y delgado y pepitas, y dos mil medidas de sal; y para el vestuario, asi para 
ixtl_A2	5000	cinco mil	words	other	 reales), treinta y un mil y seiscientas fanegas de maiz, doscientas cuarenta y tres cargas de cacao, ocho mil gallos, cinco mil fanegas de chile ancho y delgado y pepitas, y dos mil medidas de sal; y para el vestuario, asi para el rey como todos 
ixtl_A2	2000	y dos mil	words	other	iz, doscientas cuarenta y tres cargas de cacao, ocho mil gallos, cinco mil fanegas de chile ancho y delgado y pepitas, y dos mil medidas de sal; y para el vestuario, asi para el rey como todos los demas caballeros que asistian en su casa y corte y 
ixtl_A2	574010	quinientas setenta y cuatro mil y diez	words	person	tuario, asi para el rey como todos los demas caballeros que asistian en su casa y corte y para la demas gente referida, quinientas setenta y cuatro mil y diez mantas, que todas las mas eran finisimas y de precio. esto era de las rentas que el rey tenia en las provincias de su p
ixtl_A2	5000	cinco mil	words	other	ran cantidad de maiz y otras semillas que se guardaban para los anos esteriles, y en cada una de ellas cabian cuatro o cinco mil fanegas, y estaban con tanto orden y concierto, que por todas partes el aire las cogia, con que las semillas duraban muc
ixtl_A2	2000	dos mil	words	other	y los hijos que tuvo en ella y en las demas. por las historias parece haber tenido el rey nezahualpiltzintli mas de dos mil concubinas, aunque con las que el trato familiarmente y tuvo hijos en ellas, fueron cuarenta con la reina, de las cuales
ixtl_A2	100000	cien mil	words	person	 de don fernando de al va ixtlilxochilt. muy grandes y ricos despojos, y de muy gran suma de cautivos que fueron casi cien mil hombres, y de la parte del imperio no pasaron de siete mil los que en estas conquistas murieron. antes de venirse dejaro
ixtl_A2	7000	siete mil	words	person	icos despojos, y de muy gran suma de cautivos que fueron casi cien mil hombres, y de la parte del imperio no pasaron de siete mil los que en estas conquistas murieron. antes de venirse dejaron gente de guarnicion en las mas fuertes ciudades y cabece
ixtl_A2	1000	mil	words	other	os rebeldes dejando bien proveidos de gente los presidios y fortalezas, trajo demas de los despojos mas de veinticinco mil cautivos. igualmente el rey nezahualpiltzintli casi por estos tiempos hizo una entrada contra los de atlixco, una de la
ixtl_A2	80400	ochenta mil y cuatrocientos	words	person	taron con los que el rey de mexico tenia de solas cuatro naciones que fueron cautivas en las guerras atras referidas, ochenta mil y cuatrocientos hombres en este modo: de la nacion tzapoteca diez y seis mil, de los tlapanecas veinticuatro mil, de los huexotzincas y
ixtl_A2	16000	diez y seis mil,	words	person	ron cautivas en las guerras atras referidas, ochenta mil y cuatrocientos hombres en este modo: de la nacion tzapoteca diez y seis mil, de los tlapanecas veinticuatro mil, de los huexotzincas y atlixcas otros diez y seis mil, de los de tizauhcoac veinticu
ixtl_A2	1000	mil,	words	other	henta mil y cuatrocientos hombres en este modo: de la nacion tzapoteca diez y seis mil, de los tlapanecas veinticuatro mil, de los huexotzincas y atlixcas otros diez y seis mil, de los de tizauhcoac veinticuatro mil y cuatrocientos, que vienen
ixtl_A2	16000	diez y seis mil,	words	other	modo: de la nacion tzapoteca diez y seis mil, de los tlapanecas veinticuatro mil, de los huexotzincas y atlixcas otros diez y seis mil, de los de tizauhcoac veinticuatro mil y cuatrocientos, que vienen a montar el numero referido; todos los cuales fueron s
ixtl_A2	1400	mil y cuatrocientos,	words	other	s tlapanecas veinticuatro mil, de los huexotzincas y atlixcas otros diez y seis mil, de los de tizauhcoac veinticuatro mil y cuatrocientos, que vienen a montar el numero referido; todos los cuales fueron sacrificados ante este estatuario del demonio, y las cab
ixtl_A2	100000	cien mil	words	person	xltilxochitl. rras de menos cuantia que despues en el discurso del ano fueron sacrificados, que vinieron a ser mas de cien mil hombres; y asi los autores que exceden en el numero, se entiende con los que despues se sacrificaron. fue tan grande l
ixtl_A2	1000	mil	words	person	lances hubieron a las manos al desdichado capitan que llevaba las armas y divisas del rey, y en un instante lo hicieron mil pedazos, no teniendose por dichoso y bien aventurado el soldado y capitan que no llevaba un pedazo de su cuerpo o de su
ixtl_A2	2000	dos mil	words	person	cios con grande aparato y servicio de gente como hija de tan gran senor como lo era el rey su padre, y asi pasaban de dos mil personas las que trajo consigo para su servicio, de amas, criadas, pajes y otros sirvientes y criados; y aunque nina er
ixtl_A2	1000	mil	words	person	e viendose sola en sus cuartos y que sus gentes la tenian y respetaban por la gravedad de su persona, comenzo a dar en mil flaquezas y fue a dar que qualqui, l mancebo galan y gentil hombre acomodado a su gusto y aficion, daba orden en secre
ixtl_A2	2000	dos mil	words	person	anes, y por ser gente de calidad, sus cuerpos fueron quemados con las estatuas referidas; y a los demas que pasaron de dos mil personas les fueron dando garrote, y en una barranca cerca de un templo del *dolo de los adulterios, los fueron echando
ixtl_A2	17400	diez y siete mil y cuatrocientas	words	person	iendola la sujetaron y saquearon, en donde en su defensa murieron muchos millares de tequantepecas, y trajeron cautivos diez y siete mil y cuatrocientas personas; con cuya hazana quedaron los de esta provincia muy destrozados, habiendo siempre defendido su partido muy bi
